# Kim, K. U., Elliott, G. S., and Dutton, J. C., “A Three-Dimensional Experimental Study of Compressibility Effects on Turbulent Free Shear Layers,” AIAA Aviation Conference, Atlanta, GA, 2018.
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "z (mm)", "y (mm)", "U (m/s)", "V (m/s)", "W (m/s)", "|V| (m/s)"
ZONE T="Frame 0", I=249, J=124, F=POINT
-38.1383826062 28.1744303480 500.1698595848 13.4825238261 -2.8343233858 500.3595709836
-38.4946230128 28.1744303480 500.1267169372 13.6170139327 -2.9648804365 500.3208436382
-38.8508634195 28.1744303480 499.9832215397 13.6824651736 -3.3036495876 500.1813129007
-39.2071038261 28.1744303480 499.9025890012 13.7497882437 -3.5705213813 500.1043928919
-39.5633442327 28.1744303480 500.1136829155 13.7866569016 -3.4820649151 500.3157927988
-39.9195846394 28.1744303480 500.6502778926 13.7664698725 -3.0232226883 500.8486361388
-40.2758250460 28.1744303480 501.2450589141 13.7307823416 -2.4391645293 501.4390222082
-40.6320654526 28.1744303480 501.5222814347 13.6649177490 -2.1137558458 501.7128628173
-40.9883058593 28.1744303480 501.4611531370 13.5639697153 -2.1750035747 501.6492798963
-41.3445462659 28.1744303480 501.1425932362 13.5381805717 -2.5813134870 501.3320698579
-41.7007866725 28.1744303480 500.7631557863 13.5665906802 -3.1148914402 500.9565780828
-42.0570270792 28.1744303480 500.4040200784 13.6491986910 -3.4955856984 500.6023402412
-42.4132674858 28.1744303480 500.2417743890 13.7472133574 -3.6353410540 500.4438374318
-42.7695078924 28.1744303480 500.1411846839 13.8711059732 -3.6498603282 500.3468133988
-43.1257482991 28.1744303480 500.1347820801 14.0024124260 -3.5742136508 500.3435247940
-43.4819887057 28.1744303480 500.1383543972 14.1397901424 -3.5457393203 500.3507564417
-43.8382291123 28.1744303480 499.9814665661 14.3144210429 -3.6014335265 500.1993001623
-44.1944695190 28.1744303480 499.7422152678 14.5328936048 -3.7235996078 499.9673508454
-44.5507099256 28.1744303480 499.5417287408 14.7253321284 -3.6917283407 499.7723511938
