# Tymkiw, N. J., “Measurements in a Compresssible Planar Shear Layer with a Thermal Gradient", M.S. Thesis, 2020.
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "(y-y0)/b", "(U-U2)/dU", "V/dU", "W/dU", "<u'^2>/dU^2", "<v'^2>/dU^2", "<w'^2>/dU^2", "<u'v'>/dU^2", "<u'^3>/dU^3", "<u'v'^2>/dU^3", "<u'w'^2>/dU^3", "<v'u'^2>/dU^3", "<v'^3>/dU^3", "<v'w'^2>/dU^3", "<u'^4>/dU^4", "<v'^4>/dU^4", "<w'^4>/dU^4"
ZONE T="Frame 0", I=1, J=247, F=POINT
1.2788375467 1.0140370826 -0.0185540861 -0.0137740791 0.0002140781 0.0004160373 0.0003762572 -0.0000075225 -0.0000007264 0.0000000126 -0.0000004140 0.0000000271 -0.0000056800 -0.0000011091 0.0000001630 0.0000007588 0.0000006135
1.2541439186 1.0142711161 -0.0205258650 -0.0136882345 0.0002117952 0.0004155196 0.0003659003 -0.0000105411 -0.0000008925 0.0000000221 -0.0000007866 0.0000000398 -0.0000052885 -0.0000020037 0.0000001823 0.0000007311 0.0000005338
1.2294502905 1.0144910501 -0.0225356315 -0.0135788168 0.0002123486 0.0004173183 0.0003595937 -0.0000146094 -0.0000009147 0.0000000550 -0.0000008900 0.0000000186 -0.0000050511 -0.0000021010 0.0000001967 0.0000007376 0.0000005597
1.2047566624 1.0146694486 -0.0245486898 -0.0134066904 0.0002143572 0.0004223595 0.0003550448 -0.0000161953 -0.0000009333 -0.0000002737 -0.0000012514 -0.0000000877 -0.0000054903 -0.0000008417 0.0000001977 0.0000010208 0.0000009353
1.1800630343 1.0147992050 -0.0264958283 -0.0132586639 0.0002182910 0.0004184764 0.0003706239 -0.0000233307 -0.0000017023 -0.0000001436 -0.0000056948 0.0000007051 -0.0000037576 0.0000094258 0.0000004486 0.0000008589 0.0000064896
1.1553694062 1.0148584021 -0.0283714013 -0.0133317464 0.0002219432 0.0004185372 0.0003766940 -0.0000258129 -0.0000027637 -0.0000002348 -0.0000089113 0.0000010080 -0.0000031700 0.0000055640 0.0000007643 0.0000009303 0.0000086427
1.1306757781 1.0149345328 -0.0301578573 -0.0133924660 0.0002368377 0.0004216779 0.0003795443 -0.0000312762 -0.0000098388 0.0000001094 -0.0000047785 0.0000017760 -0.0000040440 0.0000018535 0.0000060449 0.0000012390 0.0000069158
1.1059821500 1.0150627800 -0.0319147821 -0.0133633402 0.0002434545 0.0004122973 0.0003624122 -0.0000255690 -0.0000082998 0.0000005103 -0.0000018734 -0.0000009474 -0.0000034764 -0.0000044032 0.0000042485 0.0000007696 0.0000013662
1.0812885219 1.0152009330 -0.0336394511 -0.0132713993 0.0002458157 0.0004155949 0.0003579738 -0.0000304292 -0.0000066381 0.0000004980 -0.0000036654 0.0000014798 -0.0000032194 -0.0000059652 0.0000033041 0.0000007992 0.0000014301
1.0565948938 1.0153427885 -0.0353428152 -0.0132596862 0.0002449362 0.0004218495 0.0003605835 -0.0000297057 -0.0000010536 0.0000009852 -0.0000017426 -0.0000000126 -0.0000032186 -0.0000063573 0.0000005511 0.0000008301 0.0000014106
1.0319012657 1.0154469779 -0.0369459011 -0.0133664319 0.0002521048 0.0004310030 0.0003775953 -0.0000297094 -0.0000005522 0.0000009723 -0.0000027744 0.0000001957 -0.0000033183 -0.0000124577 0.0000004283 0.0000008719 0.0000046969
1.0072076376 1.0155416652 -0.0385453506 -0.0134750059 0.0002556617 0.0004407955 0.0003734507 -0.0000292710 -0.0000006334 0.0000009338 -0.0000011184 0.0000003298 -0.0000032961 -0.0000048377 0.0000002481 0.0000009399 0.0000006363
0.9825140095 1.0156336502 -0.0400278784 -0.0136336584 0.0002693654 0.0004548728 0.0004007465 -0.0000312432 -0.0000018122 0.0000002634 -0.0000039641 0.0000012427 -0.0000026377 -0.0000003551 0.0000007164 0.0000011585 0.0000031390
0.9578203814 1.0157497544 -0.0414613947 -0.0138739931 0.0002815416 0.0004686925 0.0004213107 -0.0000273700 -0.0000004035 0.0000015927 -0.0000006646 0.0000003111 -0.0000023960 -0.0000052749 0.0000002998 0.0000012488 0.0000008703
0.9331267533 1.0158342816 -0.0427722626 -0.0141582428 0.0003060388 0.0004868411 0.0004669362 -0.0000316799 -0.0000006503 0.0000014005 -0.0000010410 0.0000003045 -0.0000028188 -0.0000023186 0.0000004668 0.0000012005 0.0000023215
0.9084331252 1.0158619631 -0.0439724082 -0.0144166042 0.0003346723 0.0005145146 0.0005039886 -0.0000350888 -0.0000005848 0.0000013116 0.0000003969 0.0000005600 -0.0000029069 -0.0000056363 0.0000005383 0.0000012092 0.0000019386
0.8837394971 1.0158849769 -0.0452580334 -0.0145526820 0.0003666482 0.0005563891 0.0005463493 -0.0000357118 -0.0000010717 0.0000014833 0.0000008627 0.0000006749 -0.0000027472 -0.0000127086 0.0000006201 0.0000014219 0.0000031509
0.8590458690 1.0160445205 -0.0466315742 -0.0145664113 0.0004018628 0.0006130388 0.0006036863 -0.0000325329 -0.0000010246 0.0000017837 0.0000018666 0.0000007231 -0.0000031250 -0.0000164715 0.0000007784 0.0000018047 0.0000049541
0.8343522409 1.0161625989 -0.0480476786 -0.0143972445 0.0004368658 0.0006787952 0.0006621943 -0.0000284263 -0.0000020581 0.0000022442 -0.0000005670 0.0000011226 -0.0000018900 -0.0000113145 0.0000009338 0.0000023396 0.0000029982
0.8096586128 1.0161626515 -0.0495917122 -0.0142616150 0.0004748743 0.0007692138 0.0007332755 -0.0000244657 -0.0000037566 0.0000007669 -0.0000017336 0.0000006945 -0.0000037267 -0.0000144639 0.0000012261 0.0000035752 0.0000041559
